Site,Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,Day_of_Year(Fraction),Refractive_Index-Real_Part[440nm],Refractive_Index-Real_Part[675nm],Refractive_Index-Real_Part[870nm],Refractive_Index-Real_Part[1020nm],Refractive_Index-Imaginary_Part[440nm],Refractive_Index-Imaginary_Part[675nm],Refractive_Index-Imaginary_Part[870nm],Refractive_Index-Imaginary_Part[1020nm],Average_Solar_Zenith_Angles_for_Flux_Calculation(Degrees),Solar_Zenith_Angle_for_Measurement_Start(Degrees),Sky_Residual(%),Sun_Residual(%),Coincident_AOD440nm,Scattering_Angle_Bin_3.2_to_<6_degrees[440nm],Scattering_Angle_Bin_6_to_<30_degrees[440nm],Scattering_Angle_Bin_30_to_<80_degrees[440nm],Scattering_Angle_Bin_80_degrees_and_over[440nm],Scattering_Angle_Bin_3.2_to_<6_degrees[675nm],Scattering_Angle_Bin_6_to_<30_degrees[675nm],Scattering_Angle_Bin_30_to_<80_degrees[675nm],Scattering_Angle_Bin_80_degrees_and_over[675nm],Scattering_Angle_Bin_3.2_to_<6_degrees[870nm],Scattering_Angle_Bin_6_to_<30_degrees[870nm],Scattering_Angle_Bin_30_to_<80_degrees[870nm],Scattering_Angle_Bin_80_degrees_and_over[870nm],Scattering_Angle_Bin_3.2_to_<6_degrees[1020nm],Scattering_Angle_Bin_6_to_<30_degrees[1020nm],Scattering_Angle_Bin_30_to_<80_degrees[1020nm],Scattering_Angle_Bin_80_degrees_and_over[1020nm],Surface_Albedo[440m],Surface_Albedo[675m],Surface_Albedo[870m],Surface_Albedo[1020m],If_Retrieval_is_L2(without_L2_0.4_AOD_440_threshold),If_AOD_is_L2,Last_Processing_Date(dd:mm:yyyy),Last_Processing_Time(hh:mm:ss),Instrument_Number,Latitude(Degrees),Longitude(Degrees),Elevation(m),Inversion_Data_Quality_Level,Retrieval_Measurement_Scan_Type
IIT_Delhi,02:10:2021,03:50:14,275,275.159884,1.378800,1.397800,1.402000,1.400500,0.005419,0.004583,0.005146,0.005172,51.459683,52.021347,2.062557,0.013853,1.189021,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.054230,0.098620,0.266730,0.267460,1,1,30:06:2022,23:10:14,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,02:10:2021,09:53:01,275,275.411817,1.445300,1.448500,1.450100,1.448700,0.005960,0.004187,0.004380,0.004568,56.924874,56.335365,1.671201,0.016384,0.922013,4,10,7,5,4,10,8,4,4,10,8,4,4,10,8,4,0.056160,0.102640,0.276830,0.275380,1,1,30:06:2022,23:25:58,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,03:10:2021,01:56:29,276,276.080891,1.379300,1.401100,1.406500,1.407400,0.006120,0.002609,0.002877,0.002902,74.666823,75.305629,1.355651,0.007003,0.650399,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.066030,0.125500,0.340220,0.339170,1,1,30:06:2022,23:02:30,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,03:10:2021,02:29:54,276,276.104097,1.375100,1.396400,1.401700,1.402300,0.005758,0.003267,0.003814,0.004152,67.623925,68.249656,1.701594,0.016666,0.705455,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,5,0.060870,0.113750,0.308250,0.307900,1,1,30:06:2022,23:04:57,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,03:10:2021,03:20:35,276,276.139294,1.463400,1.472500,1.476600,1.480200,0.007407,0.005530,0.004621,0.003676,57.333818,57.924860,1.550335,0.041381,0.547135,4,10,8,4,4,10,7,5,4,10,7,5,4,10,7,5,0.056070,0.102830,0.278330,0.278720,1,1,30:06:2022,23:09:36,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,03:10:2021,03:51:00,276,276.160417,1.513500,1.508800,1.518500,1.521900,0.007404,0.004128,0.004296,0.004609,51.515433,52.073492,1.630364,0.019135,0.455645,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.054240,0.098660,0.266820,0.267540,1,1,30:06:2022,23:13:40,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,03:10:2021,10:13:12,276,276.425833,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,61.247416,60.642439,2.869054,0.045359,0.324693,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.057910,0.106530,0.287260,0.285040,1,1,30:06:2022,23:04:03,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,04:10:2021,01:57:04,277,277.081296,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,74.675514,75.313092,0.729569,0.004017,0.226575,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.066050,0.125530,0.340270,0.339210,1,1,30:06:2022,23:16:14,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,04:10:2021,02:30:29,277,277.104502,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,67.649160,68.273177,1.013124,0.031309,0.233493,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.060890,0.113800,0.308350,0.307980,1,1,30:06:2022,23:21:09,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,04:10:2021,11:14:28,277,277.468380,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,74.256383,73.620025,2.639375,0.015488,0.293017,4,9,7,6,4,7,5,6,4,9,5,6,4,9,7,5,0.066310,0.125110,0.336470,0.330510,1,1,30:06:2022,23:24:44,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,04:10:2021,11:32:40,277,277.481019,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,78.135028,77.493923,4.030662,0.012191,0.299966,4,9,7,6,4,9,5,6,4,8,5,6,4,10,5,6,0.070320,0.133940,0.359730,0.351840,1,1,30:06:2022,23:26:30,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,06:10:2021,11:25:30,279,279.476042,1.479700,1.473500,1.471600,1.467200,0.007410,0.005610,0.006469,0.006243,77.123303,76.485560,2.176366,0.004916,0.511658,4,10,7,6,4,10,5,6,4,10,6,6,4,10,4,6,0.069160,0.131420,0.353110,0.345780,1,1,30:06:2022,23:07:41,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,07:10:2021,01:58:55,280,280.082581,1.367800,1.394000,1.400800,1.400900,0.003262,0.003034,0.003822,0.003968,74.692323,75.325961,2.884140,0.052903,0.978104,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.066050,0.125540,0.340330,0.339280,1,1,30:06:2022,23:14:19,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,07:10:2021,02:33:43,280,280.106748,1.352900,1.386800,1.398600,1.402700,0.004311,0.002817,0.003212,0.003207,67.433869,68.051694,1.937901,0.022265,0.978831,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.060760,0.113500,0.307530,0.307180,1,1,30:06:2022,23:22:27,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,07:10:2021,03:23:55,280,280.141609,1.439900,1.445700,1.448600,1.448000,0.005340,0.003130,0.003030,0.002828,57.407970,57.987150,1.558683,0.024453,1.196225,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.056100,0.102880,0.278490,0.278860,1,1,30:06:2022,23:30:58,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,07:10:2021,03:51:43,280,280.160914,1.428600,1.434600,1.439300,1.442100,0.004650,0.001952,0.001760,0.001805,52.201099,52.747591,1.702184,0.017617,1.226377,3,10,8,4,3,10,8,4,3,10,7,4,3,10,8,4,0.054440,0.099090,0.268010,0.268690,1,1,30:06:2022,23:33:39,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,07:10:2021,09:51:28,280,280.410741,1.496100,1.483600,1.482600,1.478800,0.007441,0.004498,0.004886,0.004650,58.108804,57.528846,1.586461,0.015794,0.795935,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.056600,0.103630,0.279490,0.277870,1,1,30:06:2022,23:15:07,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,07:10:2021,10:19:23,280,280.430127,1.526600,1.505300,1.496600,1.488700,0.006837,0.006299,0.006249,0.005712,63.635139,63.031150,2.336642,0.044456,0.751568,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.059060,0.109090,0.294050,0.291310,1,1,30:06:2022,23:23:53,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,07:10:2021,11:10:38,280,280.465718,1.514400,1.519800,1.515700,1.501500,0.007098,0.003797,0.004438,0.004300,74.233013,73.600910,1.376297,0.008765,0.661562,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.066300,0.125080,0.336410,0.330420,1,1,30:06:2022,23:31:24,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,07:10:2021,11:29:03,280,280.478507,1.500300,1.500500,1.496100,1.483800,0.005809,0.003390,0.004335,0.004294,78.134600,77.496947,2.452512,0.012215,0.682004,4,9,7,6,4,9,7,6,4,10,7,6,4,10,7,6,0.070290,0.133910,0.359660,0.351850,1,1,30:06:2022,23:34:32,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,08:10:2021,01:59:34,281,281.083032,1.427400,1.457900,1.465600,1.464600,0.007252,0.004411,0.004777,0.004525,74.694986,75.327229,1.364820,0.011837,0.692169,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.070950,0.129390,0.338120,0.337490,1,1,30:06:2022,23:25:36,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,08:10:2021,02:33:25,281,281.106539,1.437700,1.470100,1.479500,1.479400,0.007273,0.004046,0.004066,0.003755,67.650761,68.267222,1.576615,0.022917,0.655633,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.065610,0.117460,0.306610,0.306660,1,1,30:06:2022,23:10:43,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,08:10:2021,03:24:49,281,281.142234,1.504900,1.520200,1.523500,1.517400,0.007354,0.003899,0.003509,0.003318,57.422342,57.998382,1.531751,0.049952,0.639256,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.060660,0.106390,0.277160,0.278010,1,1,30:06:2022,23:18:09,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,08:10:2021,03:51:20,281,281.160648,1.507500,1.527300,1.532900,1.527600,0.007405,0.003730,0.003496,0.003345,52.479998,53.024359,1.446168,0.052726,0.615823,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.059020,0.102720,0.267280,0.268420,1,1,30:06:2022,23:25:42,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,08:10:2021,09:51:12,281,281.410556,1.590200,1.591400,1.588800,1.577000,0.007037,0.001940,0.002010,0.002120,58.351166,57.773117,2.112333,0.075037,0.453105,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.061280,0.107360,0.278690,0.277530,1,1,30:06:2022,23:14:37,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,08:10:2021,10:18:18,281,281.429375,1.530500,1.564100,1.571100,1.566700,0.006069,0.001500,0.001397,0.001152,63.697183,63.095398,1.785214,0.079112,0.428206,3,10,8,5,3,10,5,5,3,10,5,5,3,10,7,5,0.063740,0.112730,0.292660,0.290440,1,1,30:06:2022,23:22:25,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,08:10:2021,11:09:18,281,281.464792,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,74.212149,73.581571,3.136856,0.049661,0.348706,4,10,7,6,4,10,7,6,4,10,6,6,4,10,7,6,0.071170,0.128870,0.334100,0.328670,1,1,30:06:2022,23:28:38,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,08:10:2021,11:27:35,281,281.477488,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,78.077025,77.440664,2.974437,0.022267,0.360917,4,9,7,6,4,10,7,6,4,10,7,6,4,10,7,5,0.075290,0.137780,0.356860,0.349520,1,1,30:06:2022,23:30:53,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,09:10:2021,02:00:13,282,282.083484,1.462700,1.501400,1.506500,1.498700,0.006953,0.003127,0.003384,0.003177,74.699753,75.330564,1.394537,0.022084,0.457121,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.070960,0.129410,0.338140,0.337510,1,1,30:06:2022,23:14:55,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,09:10:2021,02:33:58,282,282.106921,1.447500,1.493500,1.503000,1.498900,0.007067,0.003276,0.003217,0.002971,67.695139,68.309724,1.619628,0.041969,0.470927,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.065640,0.117520,0.306770,0.306820,1,1,30:06:2022,23:22:02,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,09:10:2021,03:25:39,282,282.142812,1.458400,1.504400,1.517100,1.514500,0.007574,0.003636,0.003507,0.003485,57.452957,58.025886,1.634507,0.065930,0.536537,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.060680,0.106420,0.277240,0.278070,1,1,30:06:2022,23:27:23,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,09:10:2021,03:51:02,282,282.160440,1.516500,1.541600,1.546500,1.536900,0.007828,0.003090,0.003109,0.002883,52.745187,53.287318,1.530536,0.091144,0.549971,3,10,8,4,3,10,8,4,3,10,8,4,4,10,8,4,0.059100,0.102900,0.267760,0.268870,1,1,30:06:2022,23:04:47,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,09:10:2021,09:50:55,282,282.410359,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,58.589013,58.012902,1.959348,0.160835,0.302066,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.061370,0.107560,0.279240,0.278040,1,1,30:06:2022,23:30:31,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,09:10:2021,10:18:04,282,282.429213,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,63.929111,63.328919,2.703380,0.147672,0.299790,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.063860,0.113000,0.293360,0.291080,1,1,30:06:2022,23:07:25,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,09:10:2021,11:08:03,282,282.463924,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,74.207976,73.578934,2.866092,0.081574,0.314401,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.071190,0.128900,0.334170,0.328660,1,1,30:06:2022,23:13:34,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,09:10:2021,11:26:33,282,282.476771,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,78.110290,77.475158,3.612702,0.059459,0.323608,4,9,7,6,4,10,7,6,4,10,7,6,4,10,6,6,0.075320,0.137850,0.357030,0.349720,1,1,30:06:2022,23:16:10,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,10:10:2021,02:02:47,283,283.085266,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,74.305154,74.933770,1.517550,0.025675,0.393310,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.070610,0.128620,0.336070,0.335420,1,1,30:06:2022,23:21:30,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,10:10:2021,02:34:36,283,283.107361,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,67.724882,68.337512,1.473591,0.039203,0.398109,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.065660,0.117560,0.306890,0.306920,1,1,30:06:2022,23:04:57,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,10:10:2021,03:27:47,283,283.144294,1.427000,1.483500,1.508700,1.515700,0.006279,0.002760,0.002996,0.002934,57.241059,57.809430,1.436453,0.054275,0.431367,4,10,8,4,4,10,7,5,4,10,7,5,4,10,7,5,0.060600,0.106240,0.276770,0.277600,1,1,30:06:2022,23:12:51,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,10:10:2021,03:50:42,283,283.160208,1.496000,1.537200,1.550900,1.549800,0.006493,0.002859,0.003144,0.003080,53.017712,53.557673,1.448882,0.096096,0.426844,3,10,8,4,3,10,8,4,3,10,8,4,4,10,8,4,0.059180,0.103080,0.268260,0.269350,1,1,30:06:2022,23:19:46,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,10:10:2021,09:50:47,283,283.410266,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,58.854230,58.279913,1.697494,0.086276,0.349151,3,11,7,5,3,11,7,5,4,10,7,5,4,10,7,5,0.061480,0.107800,0.279860,0.278620,1,1,30:06:2022,23:13:08,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,10:10:2021,10:14:56,283,283.427037,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,63.580768,62.984457,1.521024,0.061017,0.347746,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.063680,0.112600,0.292310,0.290130,1,1,30:06:2022,23:18:07,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,10:10:2021,11:07:42,283,283.463681,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,74.391302,73.763466,2.075906,0.038868,0.335602,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.071360,0.129270,0.335110,0.329550,1,1,30:06:2022,23:23:37,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,10:10:2021,11:26:11,283,283.476516,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,78.283107,77.649068,2.420285,0.023147,0.332014,4,9,7,6,4,9,7,6,4,10,7,6,4,10,6,6,0.075550,0.138330,0.358260,0.350790,1,1,30:06:2022,23:25:43,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,11:10:2021,02:02:29,284,284.085058,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,74.513592,75.141063,1.357251,0.021608,0.292285,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.070800,0.129050,0.337180,0.336500,1,1,30:06:2022,23:19:34,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,11:10:2021,02:35:15,284,284.107813,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,67.753699,68.364334,1.486073,0.047370,0.314659,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.065680,0.117610,0.306990,0.307010,1,1,30:06:2022,23:24:33,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,11:10:2021,03:27:26,284,284.144051,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,57.502323,58.068799,1.639072,0.057574,0.343602,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.060690,0.106460,0.277350,0.278160,1,1,30:06:2022,23:07:28,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,11:10:2021,03:50:26,284,284.160023,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,53.279586,53.817302,1.763602,0.082509,0.361190,3,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.059270,0.103260,0.268730,0.269800,1,1,30:06:2022,23:13:15,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,11:10:2021,09:50:23,284,284.409988,1.471400,1.506800,1.522800,1.524900,0.007161,0.002799,0.003159,0.002989,59.066688,58.494453,1.528236,0.048773,0.447761,3,10,8,5,3,11,7,5,3,11,7,5,4,10,7,5,0.061570,0.108000,0.280370,0.279090,1,1,30:06:2022,23:10:34,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,11:10:2021,10:13:26,284,284.425995,1.467500,1.502900,1.517300,1.520400,0.008658,0.004437,0.004680,0.004226,63.559552,62.965922,1.673967,0.041389,0.466124,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.063680,0.112590,0.292300,0.290080,1,1,30:06:2022,23:18:03,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,11:10:2021,10:57:29,284,284.456586,1.475600,1.503600,1.509100,1.505000,0.006769,0.006096,0.006883,0.006512,72.516792,71.894641,2.106725,0.026180,0.511317,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.069680,0.125610,0.325780,0.320970,1,1,30:06:2022,23:21:00,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,11:10:2021,11:19:33,284,284.471910,1.484200,1.503700,1.505800,1.497800,0.005375,0.004934,0.006237,0.006083,77.132707,76.501593,2.951252,0.028156,0.489423,4,10,6,6,4,10,6,6,4,10,7,6,4,10,7,6,0.074180,0.135390,0.350800,0.343980,1,1,30:06:2022,23:23:56,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,12:10:2021,02:02:15,285,285.084896,1.416400,1.463200,1.482900,1.490800,0.007862,0.003953,0.004132,0.003658,74.709414,75.335699,1.566734,0.017175,0.497459,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.070970,0.129430,0.338230,0.337540,1,1,30:06:2022,23:09:38,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,12:10:2021,02:37:15,285,285.109201,1.420000,1.467600,1.488200,1.496600,0.006765,0.002878,0.003109,0.002722,67.511752,68.119489,1.549895,0.027919,0.464202,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.065530,0.117280,0.306120,0.306130,1,1,30:06:2022,23:18:19,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,12:10:2021,03:28:26,285,285.144745,1.465000,1.500100,1.515200,1.515600,0.009078,0.003740,0.003809,0.003602,57.511905,58.074982,1.563327,0.047525,0.501118,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.060700,0.106470,0.277370,0.278170,1,1,30:06:2022,23:24:14,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,12:10:2021,03:50:44,285,285.160231,1.526700,1.541300,1.546800,1.545600,0.010655,0.003624,0.003604,0.003562,53.442086,53.976766,1.746813,0.099674,0.519007,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.059320,0.103370,0.269040,0.270090,1,1,30:06:2022,23:29:17,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,12:10:2021,09:50:12,285,285.409861,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,59.318912,58.748544,1.708991,0.077844,0.381666,3,10,8,5,3,10,8,5,3,11,7,5,4,10,7,5,0.061670,0.108230,0.281000,0.279660,1,1,30:06:2022,23:19:44,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,12:10:2021,10:12:25,285,285.425289,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,63.633753,63.042451,2.000285,0.076709,0.386009,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.063710,0.112670,0.292500,0.290290,1,1,30:06:2022,23:25:09,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,12:10:2021,11:04:15,285,285.461285,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,74.178772,73.554605,2.359373,0.047101,0.381294,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.071150,0.128810,0.333970,0.328540,1,1,30:06:2022,23:30:17,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,12:10:2021,11:22:38,285,285.474051,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,78.029290,77.398284,3.106994,0.033805,0.388856,4,10,6,6,4,10,6,6,4,10,6,6,4,10,7,6,0.075250,0.137670,0.356600,0.349260,1,1,30:06:2022,23:04:35,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,13:10:2021,02:02:54,286,286.085347,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,74.722746,75.347470,1.495308,0.023762,0.398363,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.071000,0.129480,0.338330,0.337590,1,1,30:06:2022,23:05:04,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,13:10:2021,02:36:56,286,286.108981,1.421700,1.476200,1.496300,1.499700,0.008877,0.004405,0.004632,0.004267,67.741386,68.347691,1.644268,0.040879,0.415121,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.065670,0.117590,0.306960,0.306950,1,1,30:06:2022,23:11:41,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,13:10:2021,03:29:23,286,286.145405,1.489800,1.523200,1.533600,1.531300,0.008588,0.002286,0.002323,0.002386,57.534429,58.094127,1.704688,0.077873,0.417875,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.060710,0.106480,0.277400,0.278220,1,1,30:06:2022,23:18:36,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,13:10:2021,03:51:40,286,286.160880,1.513000,1.538400,1.542900,1.532300,0.008742,0.002272,0.002247,0.001832,53.495133,54.025861,1.766771,0.096452,0.425974,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.059330,0.103410,0.269130,0.270180,1,1,30:06:2022,23:24:17,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,13:10:2021,09:49:53,286,286.409641,1.552300,1.542600,1.532000,1.514100,0.009488,0.003111,0.004199,0.004995,59.543852,58.975502,1.819516,0.050697,0.500511,3,10,8,5,3,10,8,5,3,10,8,4,3,11,7,5,0.061770,0.108440,0.281530,0.280170,1,1,30:06:2022,23:13:43,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,13:10:2021,11:02:58,286,286.460394,1.600000,1.577800,1.551700,1.529300,0.010375,0.008285,0.009116,0.008506,74.163198,73.540745,2.322271,0.052958,0.500635,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.071120,0.128770,0.333870,0.328480,1,1,30:06:2022,23:20:17,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,13:10:2021,11:21:12,286,286.473056,1.600000,1.575500,1.552300,1.527900,0.007444,0.007060,0.008596,0.008568,77.972661,77.343150,2.735826,0.054430,0.514477,4,10,6,6,4,10,6,6,4,10,6,6,4,10,7,6,0.075140,0.137470,0.356110,0.348920,1,1,30:06:2022,23:23:59,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,14:10:2021,02:03:37,287,287.085845,1.453300,1.496000,1.510200,1.511900,0.012756,0.006734,0.007204,0.006824,74.724386,75.347492,1.231262,0.009884,0.519617,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.071000,0.129500,0.338340,0.337590,1,1,30:06:2022,23:26:10,1170,28.545000,77.192600,15.000000,lev20,Almucantar
